Brands,Colors,Rating,Selling Price,Discount,Type,Memory_MB,Storage_MB,Cluster
vivo,Blue,4.4,36990.0,0.0,Upper mid-range,3072.0,65536.0,1
SAMSUNG,Black,4.4,28999.0,2999.9999999999995,Upper mid-range,8192.0,131072.0,1
GIONEE,Blue,4.1,9490.0,0.0,Entry-level,3072.0,32768.0,0
SAMSUNG,Black,4.2,2025.0000000000002,0.0,Entry-level,16.0,2.0,1
Lenovo,Gold/Yellow,4.1,6989.999999999999,0.0,Entry-level,3072.0,32768.0,3
OPPO,Other,4.5,11990.0,4000.0,Mid-range,4096.0,65536.0,4
SAMSUNG,Black,4.0,39999.0,0.0,Upper mid-range,3072.0,65536.0,1
realme,Silver/Gray,4.3,11499.0,2500.0,Mid-range,4096.0,131072.0,4
SAMSUNG,Blue,4.3,27810.0,0.0,Mid-range,6144.0,131072.0,1
Infinix,Blue,4.1,7946.000000000001,53.0,Entry-level,3072.0,32768.0,3
SAMSUNG,Gold/Yellow,4.3,14990.0,0.0,Mid-range,3072.0,32768.0,1
Infinix,Other,4.2,9999.0,0.0,Entry-level,4096.0,65536.0,2
realme,Silver/Gray,4.4,10999.0,2000.0,Mid-range,4096.0,65536.0,4
realme,Black,4.4,10499.0,500.0,Mid-range,4096.0,65536.0,1
realme,Green,4.3,7499.0,500.0,Entry-level,2048.0,32768.0,1
realme,White,4.5,8999.0,1000.0,Entry-level,3072.0,32768.0,4
SAMSUNG,Other,4.3,35999.0,2999.9999999999995,Upper mid-range,6144.0,131072.0,4
Nokia,Black,4.1,2200.0,0.0,Entry-level,8.0,32768.0,3
HTC,Black,4.0,9900.0,0.0,Entry-level,1024.0,16384.0,0
HTC,Other,4.1,23999.0,0.0,Mid-range,1024.0,16384.0,0
Apple,Silver/Gray,4.4,49999.0,0.0,Upper mid-range,2048.0,16384.0,0
Lenovo,Black,4.1,13999.000000000002,0.0,Mid-range,4096.0,65536.0,3
SAMSUNG,Black,4.3,18499.0,2000.0,Mid-range,6144.0,131072.0,1
SAMSUNG,White,3.9,14999.0,0.0,Mid-range,6144.0,131072.0,4
SAMSUNG,Black,4.1,3061.9999999999995,0.0,Entry-level,32.0,16384.0,1
Nokia,Other,4.0,5999.0,880.0,Entry-level,512.0,140.0,2
SAMSUNG,Blue,4.3,21950.0,0.0,Mid-range,8192.0,131072.0,1
Xiaomi,Blue,4.5,14450.0,449.0,Mid-range,4096.0,65536.0,1
POCO,Blue,4.5,15999.0,4000.0,Mid-range,6144.0,131072.0,1
Xiaomi,Gold/Yellow,4.5,15998.0,0.0,Mid-range,4096.0,131072.0,1
SAMSUNG,Green,4.4,9840.0,0.0,Entry-level,2048.0,32768.0,1
Xiaomi,Red,4.5,21349.0,0.0,Mid-range,6144.0,131072.0,4
Nokia,Green,4.1,19999.0,0.0,Mid-range,4096.0,65536.0,3
realme,Black,4.3,17999.0,2000.0,Mid-range,6144.0,131072.0,1
SAMSUNG,Black,4.3,11490.0,1410.0,Mid-range,3072.0,32768.0,1
vivo,Blue,4.5,19990.0,0.0,Mid-range,6144.0,65536.0,1
Infinix,Blue,4.3,10999.0,0.0,Mid-range,4096.0,65536.0,3
Xiaomi,Gold/Yellow,4.3,7499.0,0.0,Entry-level,2048.0,32768.0,1
SAMSUNG,Other,4.3,16999.0,2500.0,Mid-range,6144.0,131072.0,4
Nokia,Black,4.3,40699.0,0.0,Upper mid-range,1024.0,32768.0,3
realme,Black,4.3,19999.0,2000.0,Mid-range,8192.0,131072.0,1
GIONEE,White,3.7,5555.0,0.0,Entry-level,3072.0,16384.0,0
SAMSUNG,Blue,4.3,14999.0,2000.0,Mid-range,6144.0,131072.0,1
Infinix,Green,4.2,10999.0,2999.9999999999995,Mid-range,4096.0,65536.0,2
SAMSUNG,White,4.4,29899.0,0.0,Upper mid-range,8192.0,131072.0,4
Nokia,Black,3.9,5290.0,0.0,Entry-level,2048.0,16384.0,3
OPPO,Other,4.3,13489.0,0.0,Mid-range,4096.0,131072.0,4
ASUS,Black,3.9,5299.0,0.0,Entry-level,1024.0,8192.0,0
Xiaomi,Blue,4.2,18778.0,212.0,Mid-range,6144.0,131072.0,1
ASUS,Red,3.7,5299.0,0.0,Entry-level,1024.0,8192.0,0
vivo,Gold/Yellow,4.5,20990.0,0.0,Mid-range,4096.0,65536.0,1
Infinix,Blue,4.1,6949.0,50.0,Entry-level,2048.0,16384.0,3
Nokia,Black,4.2,1560.0,0.0,Entry-level,4.0,4.0,3
SAMSUNG,Blue,4.3,12999.0,2000.0,Mid-range,4096.0,65536.0,1
HTC,Blue,3.7,26999.000000000004,0.0,Mid-range,2048.0,16384.0,0
Nokia,Other,3.9,14499.0,4000.0,Mid-range,6144.0,65536.0,2
SAMSUNG,Other,4.3,11699.0,0.0,Mid-range,4096.0,65536.0,4
vivo,White,4.1,16490.0,3500.0,Mid-range,4096.0,131072.0,4
SAMSUNG,White,3.7,7999.0,0.0,Entry-level,1024.0,8192.0,4
POCO,Other,4.5,21499.0,1499.9999999999998,Mid-range,8192.0,262144.0,4
SAMSUNG,Other,4.1,15490.0,0.0,Mid-range,6144.0,131072.0,4
GIONEE,Black,3.9,2490.0,0.0,Entry-level,64.0,128.0,0
vivo,Blue,4.4,19490.0,3500.0,Mid-range,4096.0,32768.0,1
Infinix,Red,4.2,9999.0,0.0,Entry-level,3072.0,32768.0,2
GIONEE,Blue,4.1,6299.0,1691.0,Entry-level,2048.0,32768.0,0
Lenovo,Silver/Gray,4.3,13604.0,0.0,Mid-range,1024.0,8192.0,2
SAMSUNG,Black,4.3,14069.0,1431.0,Mid-range,4096.0,65536.0,1
Lenovo,Other,3.7,9229.0,0.0,Entry-level,3072.0,32768.0,2
Motorola,Silver/Gray,4.2,20999.0,4000.0,Mid-range,6144.0,131072.0,2
ASUS,Blue,3.8,5699.0,0.0,Entry-level,1024.0,8192.0,0
SAMSUNG,Black,4.0,3000.0,0.0,Entry-level,32.0,2.0,1
ASUS,Black,4.3,15598.999999999998,0.0,Mid-range,4096.0,65536.0,0
SAMSUNG,Black,4.2,12499.0,2000.0,Mid-range,4096.0,65536.0,1
SAMSUNG,Blue,4.2,15999.0,0.0,Mid-range,4096.0,65536.0,1
SAMSUNG,White,4.2,10990.0,0.0,Mid-range,2048.0,16384.0,4
Xiaomi,Black,4.2,8799.0,1200.0,Entry-level,4096.0,65536.0,1
OPPO,Black,4.3,23490.0,2500.0,Mid-range,8192.0,262144.0,3
SAMSUNG,Silver/Gray,4.1,5490.0,0.0,Entry-level,1024.0,8192.0,4
ASUS,Black,4.1,6999.0,0.0,Entry-level,2048.0,32768.0,0
Lenovo,White,3.8,19999.0,0.0,Mid-range,4096.0,65536.0,2
realme,White,4.5,17999.0,0.0,Mid-range,4096.0,131072.0,4
Lenovo,Black,3.8,3549.0,0.0,Entry-level,1024.0,8192.0,3
GIONEE,Blue,3.9,5499.0,0.0,Entry-level,2048.0,32768.0,0
GIONEE,Black,4.1,6660.0,1330.0,Entry-level,3072.0,32768.0,0
SAMSUNG,Other,4.1,22999.0,2999.9999999999995,Mid-range,8192.0,131072.0,4
Motorola,Gold/Yellow,4.2,11999.0,0.0,Mid-range,3072.0,32768.0,3
Nokia,Black,4.0,2999.0,0.0,Entry-level,8.0,2.0,3
GIONEE,Gold/Yellow,3.8,4190.0,0.0,Entry-level,1024.0,16384.0,0
Motorola,Other,4.3,12000.0,0.0,Mid-range,2048.0,16384.0,2
Nokia,Blue,3.9,4800.0,0.0,Entry-level,1024.0,8192.0,3
OPPO,White,4.3,20990.0,0.0,Mid-range,8192.0,131072.0,4
SAMSUNG,Blue,4.4,28999.0,2999.9999999999995,Upper mid-range,8192.0,131072.0,1
vivo,Black,4.4,34990.0,2999.9999999999995,Upper mid-range,12288.0,262144.0,1
realme,Blue,4.3,11499.0,2500.0,Mid-range,4096.0,131072.0,1
SAMSUNG,Blue,4.3,17845.0,154.0,Mid-range,6144.0,131072.0,1
Xiaomi,White,4.4,13999.000000000002,0.0,Mid-range,4096.0,65536.0,4
SAMSUNG,Black,4.2,11290.0,1200.0,Mid-range,4096.0,65536.0,1
SAMSUNG,White,4.3,21000.0,0.0,Mid-range,4096.0,65536.0,4
Lenovo,Silver/Gray,4.1,12499.0,0.0,Mid-range,4096.0,32768.0,2
OPPO,White,4.3,12199.0,120.0,Mid-range,4096.0,65536.0,4
realme,White,4.4,13999.000000000002,2000.0,Mid-range,6144.0,65536.0,4
Xiaomi,Red,4.1,13499.0,3500.0,Mid-range,6144.0,131072.0,4
SAMSUNG,White,4.0,6189.999999999999,0.0,Entry-level,512.0,4096.0,4
Infinix,Black,4.2,10999.0,2999.9999999999995,Mid-range,4096.0,65536.0,3
Xiaomi,Black,4.5,15999.0,0.0,Mid-range,6144.0,65536.0,1
vivo,Gold/Yellow,4.4,17990.0,0.0,Mid-range,4096.0,32768.0,1
SAMSUNG,Black,4.4,29899.0,0.0,Upper mid-range,8192.0,131072.0,1
OPPO,Blue,4.4,38990.0,1000.0,Upper mid-range,8192.0,262144.0,3
SAMSUNG,Black,4.3,10848.0,442.0,Mid-range,3072.0,32768.0,1
Motorola,Blue,4.3,23999.0,0.0,Mid-range,4096.0,65536.0,3
vivo,Blue,4.4,32990.0,0.0,Upper mid-range,3072.0,32768.0,1
Lenovo,Black,3.8,7700.0,0.0,Entry-level,1024.0,8192.0,3
Infinix,Green,4.3,15999.0,2999.9999999999995,Mid-range,8192.0,131072.0,2
SAMSUNG,White,4.1,16999.0,0.0,Mid-range,6144.0,131072.0,4
Infinix,Green,4.3,11999.0,2999.9999999999995,Mid-range,4096.0,131072.0,2
realme,Silver/Gray,4.3,19999.0,2000.0,Mid-range,8192.0,131072.0,4
POCO,Red,4.5,15999.0,4000.0,Mid-range,6144.0,131072.0,4
Infinix,Blue,4.2,10999.0,0.0,Mid-range,6144.0,65536.0,3
SAMSUNG,Black,4.1,2848.9999999999995,0.0,Entry-level,32.0,16384.0,1
Nokia,Black,4.2,1900.0,0.0,Entry-level,4.0,4.0,3
realme,Blue,4.5,10999.0,2000.0,Mid-range,4096.0,65536.0,1
SAMSUNG,Black,4.3,11599.0,1300.9999999999998,Mid-range,3072.0,32768.0,1
Xiaomi,Black,4.4,10499.0,1499.9999999999998,Mid-range,4096.0,65536.0,1
ASUS,Blue,4.5,32999.0,0.0,Upper mid-range,6144.0,65536.0,0
Infinix,Blue,4.4,12999.0,0.0,Mid-range,4096.0,65536.0,3
realme,Green,4.5,19999.0,0.0,Mid-range,6144.0,131072.0,1
Motorola,Other,4.1,10499.0,2500.0,Mid-range,4096.0,65536.0,2
OPPO,Silver/Gray,4.2,8990.0,2000.0,Mid-range,2048.0,32768.0,4
ASUS,Blue,4.3,14999.0,0.0,Mid-range,4096.0,65536.0,0
Nokia,Black,3.7,3162.0000000000005,137.0,Entry-level,64.0,128.0,3
vivo,Other,4.3,34990.0,5000.0,Upper mid-range,2048.0,32768.0,4
Xiaomi,Other,4.4,24798.000000000004,0.0,Mid-range,6144.0,131072.0,4
SAMSUNG,Black,4.3,2340.0,0.0,Entry-level,4.0,2.0,1
realme,Black,4.4,11990.0,0.0,Mid-range,4096.0,65536.0,1
OPPO,Red,4.3,8490.0,4910.0,Mid-range,2048.0,32768.0,4
Infinix,Black,4.3,8299.0,1700.0,Entry-level,3072.0,32768.0,3
LG,Black,3.8,20000.0,0.0,Mid-range,3072.0,32768.0,3
SAMSUNG,Black,4.0,5999.0,0.0,Entry-level,512.0,4096.0,1
SAMSUNG,Black,4.2,2299.0,0.0,Entry-level,4.0,2.0,1
POCO,Blue,4.4,16999.0,2999.9999999999995,Mid-range,6144.0,131072.0,1
GIONEE,Blue,4.2,7899.999999999999,0.0,Entry-level,3072.0,32768.0,0
